dataset,n_estimators,perplexity,learning_rate,n_iter,N_top_features,min_cluster_size,min_samples,tsne_results,top_features,silhouette_score,cluster_labels,num_clusters
Dataset_4,50,5,10,3000,10,15,10,"[[   3.5972836 -120.10175  ]
 [ -88.72562    -24.880854 ]
 [  35.777298    94.86033  ]
 ...
 [-144.30493     59.353966 ]
 [  47.371788  -133.44696  ]
 [ -49.058155   -49.71062  ]]","['Symptom_Merged_temperature_other_temp_issues', 'Symptom_Loss_of_smell', 'Symptom_Acid_reflux', 'Symptom_Sensations_coldness', 'Symptom_Headaches_diffuse', 'Symptom_Sensations_weakness', 'Symptom_Temp_lability', 'Symptom_Pain_burning_chest', 'Symptom_Sleep_other', 'Symptom_Headaches_behind_eyes']",-0.09599481,[35 43 64 ...  5 -1 -1],78
Dataset_4,50,5,10,3000,10,15,15,"[[   3.5972836 -120.10175  ]
 [ -88.72562    -24.880854 ]
 [  35.777298    94.86033  ]
 ...
 [-144.30493     59.353966 ]
 [  47.371788  -133.44696  ]
 [ -49.058155   -49.71062  ]]","['Symptom_Merged_temperature_other_temp_issues', 'Symptom_Loss_of_smell', 'Symptom_Acid_reflux', 'Symptom_Sensations_coldness', 'Symptom_Headaches_diffuse', 'Symptom_Sensations_weakness', 'Symptom_Temp_lability', 'Symptom_Pain_burning_chest', 'Symptom_Sleep_other', 'Symptom_Headaches_behind_eyes']",-0.27885434,[-1 -1 -1 ...  5 -1 37],38
Dataset_4,50,5,10,3000,10,15,20,"[[   3.5972836 -120.10175  ]
 [ -88.72562    -24.880854 ]
 [  35.777298    94.86033  ]
 ...
 [-144.30493     59.353966 ]
 [  47.371788  -133.44696  ]
 [ -49.058155   -49.71062  ]]","['Symptom_Merged_temperature_other_temp_issues', 'Symptom_Loss_of_smell', 'Symptom_Acid_reflux', 'Symptom_Sensations_coldness', 'Symptom_Headaches_diffuse', 'Symptom_Sensations_weakness', 'Symptom_Temp_lability', 'Symptom_Pain_burning_chest', 'Symptom_Sleep_other', 'Symptom_Headaches_behind_eyes']",-0.1986585,[12 -1 12 ...  4 -1 12],13
Dataset_4,50,5,10,3000,10,20,10,"[[   3.5972836 -120.10175  ]
 [ -88.72562    -24.880854 ]
 [  35.777298    94.86033  ]
 ...
 [-144.30493     59.353966 ]
 [  47.371788  -133.44696  ]
 [ -49.058155   -49.71062  ]]","['Symptom_Merged_temperature_other_temp_issues', 'Symptom_Loss_of_smell', 'Symptom_Acid_reflux', 'Symptom_Sensations_coldness', 'Symptom_Headaches_diffuse', 'Symptom_Sensations_weakness', 'Symptom_Temp_lability', 'Symptom_Pain_burning_chest', 'Symptom_Sleep_other', 'Symptom_Headaches_behind_eyes']",-0.20385626,[17 17 17 ...  4 -1 17],18
Dataset_4,50,5,10,3000,10,20,15,"[[   3.5972836 -120.10175  ]
 [ -88.72562    -24.880854 ]
 [  35.777298    94.86033  ]
 ...
 [-144.30493     59.353966 ]
 [  47.371788  -133.44696  ]
 [ -49.058155   -49.71062  ]]","['Symptom_Merged_temperature_other_temp_issues', 'Symptom_Loss_of_smell', 'Symptom_Acid_reflux', 'Symptom_Sensations_coldness', 'Symptom_Headaches_diffuse', 'Symptom_Sensations_weakness', 'Symptom_Temp_lability', 'Symptom_Pain_burning_chest', 'Symptom_Sleep_other', 'Symptom_Headaches_behind_eyes']",-0.22615069,[16 16 16 ...  5 -1 16],17
Dataset_4,50,5,10,3000,10,20,20,"[[   3.5972836 -120.10175  ]
 [ -88.72562    -24.880854 ]
 [  35.777298    94.86033  ]
 ...
 [-144.30493     59.353966 ]
 [  47.371788  -133.44696  ]
 [ -49.058155   -49.71062  ]]","['Symptom_Merged_temperature_other_temp_issues', 'Symptom_Loss_of_smell', 'Symptom_Acid_reflux', 'Symptom_Sensations_coldness', 'Symptom_Headaches_diffuse', 'Symptom_Sensations_weakness', 'Symptom_Temp_lability', 'Symptom_Pain_burning_chest', 'Symptom_Sleep_other', 'Symptom_Headaches_behind_eyes']",-0.1986585,[12 -1 12 ...  4 -1 12],13
Dataset_4,50,5,10,3000,10,25,10,"[[   3.5972836 -120.10175  ]
 [ -88.72562    -24.880854 ]
 [  35.777298    94.86033  ]
 ...
 [-144.30493     59.353966 ]
 [  47.371788  -133.44696  ]
 [ -49.058155   -49.71062  ]]","['Symptom_Merged_temperature_other_temp_issues', 'Symptom_Loss_of_smell', 'Symptom_Acid_reflux', 'Symptom_Sensations_coldness', 'Symptom_Headaches_diffuse', 'Symptom_Sensations_weakness', 'Symptom_Temp_lability', 'Symptom_Pain_burning_chest', 'Symptom_Sleep_other', 'Symptom_Headaches_behind_eyes']",-0.22459613,[14 14 14 ... -1 -1 14],15
Dataset_4,50,5,10,3000,10,25,15,"[[   3.5972836 -120.10175  ]
 [ -88.72562    -24.880854 ]
 [  35.777298    94.86033  ]
 ...
 [-144.30493     59.353966 ]
 [  47.371788  -133.44696  ]
 [ -49.058155   -49.71062  ]]","['Symptom_Merged_temperature_other_temp_issues', 'Symptom_Loss_of_smell', 'Symptom_Acid_reflux', 'Symptom_Sensations_coldness', 'Symptom_Headaches_diffuse', 'Symptom_Sensations_weakness', 'Symptom_Temp_lability', 'Symptom_Pain_burning_chest', 'Symptom_Sleep_other', 'Symptom_Headaches_behind_eyes']",-0.17457615,[ 8  8  8 ... -1 -1  8],9
Dataset_4,50,5,10,3000,10,25,20,"[[   3.5972836 -120.10175  ]
 [ -88.72562    -24.880854 ]
 [  35.777298    94.86033  ]
 ...
 [-144.30493     59.353966 ]
 [  47.371788  -133.44696  ]
 [ -49.058155   -49.71062  ]]","['Symptom_Merged_temperature_other_temp_issues', 'Symptom_Loss_of_smell', 'Symptom_Acid_reflux', 'Symptom_Sensations_coldness', 'Symptom_Headaches_diffuse', 'Symptom_Sensations_weakness', 'Symptom_Temp_lability', 'Symptom_Pain_burning_chest', 'Symptom_Sleep_other', 'Symptom_Headaches_behind_eyes']",-0.17907876,[10 -1 10 ...  4 -1 10],11
Dataset_4,50,5,10,3000,10,30,10,"[[   3.5972836 -120.10175  ]
 [ -88.72562    -24.880854 ]
 [  35.777298    94.86033  ]
 ...
 [-144.30493     59.353966 ]
 [  47.371788  -133.44696  ]
 [ -49.058155   -49.71062  ]]","['Symptom_Merged_temperature_other_temp_issues', 'Symptom_Loss_of_smell', 'Symptom_Acid_reflux', 'Symptom_Sensations_coldness', 'Symptom_Headaches_diffuse', 'Symptom_Sensations_weakness', 'Symptom_Temp_lability', 'Symptom_Pain_burning_chest', 'Symptom_Sleep_other', 'Symptom_Headaches_behind_eyes']",-0.09684087,[ 9 10 10 ... -1 -1 10],11
Dataset_4,50,5,10,3000,10,30,15,"[[   3.5972836 -120.10175  ]
 [ -88.72562    -24.880854 ]
 [  35.777298    94.86033  ]
 ...
 [-144.30493     59.353966 ]
 [  47.371788  -133.44696  ]
 [ -49.058155   -49.71062  ]]","['Symptom_Merged_temperature_other_temp_issues', 'Symptom_Loss_of_smell', 'Symptom_Acid_reflux', 'Symptom_Sensations_coldness', 'Symptom_Headaches_diffuse', 'Symptom_Sensations_weakness', 'Symptom_Temp_lability', 'Symptom_Pain_burning_chest', 'Symptom_Sleep_other', 'Symptom_Headaches_behind_eyes']",0.0064605814,[ 5  5  5 ... -1  5  5],6
Dataset_4,50,5,10,3000,10,30,20,"[[   3.5972836 -120.10175  ]
 [ -88.72562    -24.880854 ]
 [  35.777298    94.86033  ]
 ...
 [-144.30493     59.353966 ]
 [  47.371788  -133.44696  ]
 [ -49.058155   -49.71062  ]]","['Symptom_Merged_temperature_other_temp_issues', 'Symptom_Loss_of_smell', 'Symptom_Acid_reflux', 'Symptom_Sensations_coldness', 'Symptom_Headaches_diffuse', 'Symptom_Sensations_weakness', 'Symptom_Temp_lability', 'Symptom_Pain_burning_chest', 'Symptom_Sleep_other', 'Symptom_Headaches_behind_eyes']",0.00059448206,[ 5 -1  5 ... -1 -1  5],6
Dataset_4,50,5,10,3000,15,15,10,"[[ 14.780139  -10.019026 ]
 [-15.4196615 -16.64183  ]
 [ 35.098515   37.39986  ]
 ...
 [ 45.49807    27.13078  ]
 [ 84.342766   -9.808448 ]
 [-40.893963    4.915746 ]]","['Symptom_Headaches_temples', 'Symptom_Sore_throat', 'Symptom_Dizziness_vertigo', 'Symptom_Dry_cough', 'Grouped_Respiratory_Cardiac', 'Symptom_Merged_temperature_other_temp_issues', 'Symptom_Loss_of_smell', 'Symptom_Acid_reflux', 'Symptom_Sensations_coldness', 'Symptom_Headaches_diffuse', 'Symptom_Sensations_weakness', 'Symptom_Temp_lability', 'Symptom_Pain_burning_chest', 'Symptom_Sleep_other', 'Symptom_Headaches_behind_eyes']",-0.2211835,[-1 65 49 ... -1 32 62],66
Dataset_4,50,5,10,3000,15,15,15,"[[ 14.780139  -10.019026 ]
 [-15.4196615 -16.64183  ]
 [ 35.098515   37.39986  ]
 ...
 [ 45.49807    27.13078  ]
 [ 84.342766   -9.808448 ]
 [-40.893963    4.915746 ]]","['Symptom_Headaches_temples', 'Symptom_Sore_throat', 'Symptom_Dizziness_vertigo', 'Symptom_Dry_cough', 'Grouped_Respiratory_Cardiac', 'Symptom_Merged_temperature_other_temp_issues', 'Symptom_Loss_of_smell', 'Symptom_Acid_reflux', 'Symptom_Sensations_coldness', 'Symptom_Headaches_diffuse', 'Symptom_Sensations_weakness', 'Symptom_Temp_lability', 'Symptom_Pain_burning_chest', 'Symptom_Sleep_other', 'Symptom_Headaches_behind_eyes']",-0.34649366,[47 -1 39 ... 30 26 50],53
Dataset_4,50,5,10,3000,15,15,20,"[[ 14.780139  -10.019026 ]
 [-15.4196615 -16.64183  ]
 [ 35.098515   37.39986  ]
 ...
 [ 45.49807    27.13078  ]
 [ 84.342766   -9.808448 ]
 [-40.893963    4.915746 ]]","['Symptom_Headaches_temples', 'Symptom_Sore_throat', 'Symptom_Dizziness_vertigo', 'Symptom_Dry_cough', 'Grouped_Respiratory_Cardiac', 'Symptom_Merged_temperature_other_temp_issues', 'Symptom_Loss_of_smell', 'Symptom_Acid_reflux', 'Symptom_Sensations_coldness', 'Symptom_Headaches_diffuse', 'Symptom_Sensations_weakness', 'Symptom_Temp_lability', 'Symptom_Pain_burning_chest', 'Symptom_Sleep_other', 'Symptom_Headaches_behind_eyes']",0.011282943,[1 1 1 ... 1 1 1],2
Dataset_4,50,5,10,3000,15,20,10,"[[ 14.780139  -10.019026 ]
 [-15.4196615 -16.64183  ]
 [ 35.098515   37.39986  ]
 ...
 [ 45.49807    27.13078  ]
 [ 84.342766   -9.808448 ]
 [-40.893963    4.915746 ]]","['Symptom_Headaches_temples', 'Symptom_Sore_throat', 'Symptom_Dizziness_vertigo', 'Symptom_Dry_cough', 'Grouped_Respiratory_Cardiac', 'Symptom_Merged_temperature_other_temp_issues', 'Symptom_Loss_of_smell', 'Symptom_Acid_reflux', 'Symptom_Sensations_coldness', 'Symptom_Headaches_diffuse', 'Symptom_Sensations_weakness', 'Symptom_Temp_lability', 'Symptom_Pain_burning_chest', 'Symptom_Sleep_other', 'Symptom_Headaches_behind_eyes']",0.07233923,[1 1 1 ... 1 1 1],2
Dataset_4,50,5,10,3000,15,20,15,"[[ 14.780139  -10.019026 ]
 [-15.4196615 -16.64183  ]
 [ 35.098515   37.39986  ]
 ...
 [ 45.49807    27.13078  ]
 [ 84.342766   -9.808448 ]
 [-40.893963    4.915746 ]]","['Symptom_Headaches_temples', 'Symptom_Sore_throat', 'Symptom_Dizziness_vertigo', 'Symptom_Dry_cough', 'Grouped_Respiratory_Cardiac', 'Symptom_Merged_temperature_other_temp_issues', 'Symptom_Loss_of_smell', 'Symptom_Acid_reflux', 'Symptom_Sensations_coldness', 'Symptom_Headaches_diffuse', 'Symptom_Sensations_weakness', 'Symptom_Temp_lability', 'Symptom_Pain_burning_chest', 'Symptom_Sleep_other', 'Symptom_Headaches_behind_eyes']",-0.13998908,[3 3 3 ... 3 3 3],4
Dataset_4,50,5,10,3000,15,20,20,"[[ 14.780139  -10.019026 ]
 [-15.4196615 -16.64183  ]
 [ 35.098515   37.39986  ]
 ...
 [ 45.49807    27.13078  ]
 [ 84.342766   -9.808448 ]
 [-40.893963    4.915746 ]]","['Symptom_Headaches_temples', 'Symptom_Sore_throat', 'Symptom_Dizziness_vertigo', 'Symptom_Dry_cough', 'Grouped_Respiratory_Cardiac', 'Symptom_Merged_temperature_other_temp_issues', 'Symptom_Loss_of_smell', 'Symptom_Acid_reflux', 'Symptom_Sensations_coldness', 'Symptom_Headaches_diffuse', 'Symptom_Sensations_weakness', 'Symptom_Temp_lability', 'Symptom_Pain_burning_chest', 'Symptom_Sleep_other', 'Symptom_Headaches_behind_eyes']",0.011282943,[1 1 1 ... 1 1 1],2
Dataset_4,50,5,10,3000,15,25,10,"[[ 14.780139  -10.019026 ]
 [-15.4196615 -16.64183  ]
 [ 35.098515   37.39986  ]
 ...
 [ 45.49807    27.13078  ]
 [ 84.342766   -9.808448 ]
 [-40.893963    4.915746 ]]","['Symptom_Headaches_temples', 'Symptom_Sore_throat', 'Symptom_Dizziness_vertigo', 'Symptom_Dry_cough', 'Grouped_Respiratory_Cardiac', 'Symptom_Merged_temperature_other_temp_issues', 'Symptom_Loss_of_smell', 'Symptom_Acid_reflux', 'Symptom_Sensations_coldness', 'Symptom_Headaches_diffuse', 'Symptom_Sensations_weakness', 'Symptom_Temp_lability', 'Symptom_Pain_burning_chest', 'Symptom_Sleep_other', 'Symptom_Headaches_behind_eyes']",0.07233923,[1 1 1 ... 1 1 1],2
Dataset_4,50,5,10,3000,15,25,15,"[[ 14.780139  -10.019026 ]
 [-15.4196615 -16.64183  ]
 [ 35.098515   37.39986  ]
 ...
 [ 45.49807    27.13078  ]
 [ 84.342766   -9.808448 ]
 [-40.893963    4.915746 ]]","['Symptom_Headaches_temples', 'Symptom_Sore_throat', 'Symptom_Dizziness_vertigo', 'Symptom_Dry_cough', 'Grouped_Respiratory_Cardiac', 'Symptom_Merged_temperature_other_temp_issues', 'Symptom_Loss_of_smell', 'Symptom_Acid_reflux', 'Symptom_Sensations_coldness', 'Symptom_Headaches_diffuse', 'Symptom_Sensations_weakness', 'Symptom_Temp_lability', 'Symptom_Pain_burning_chest', 'Symptom_Sleep_other', 'Symptom_Headaches_behind_eyes']",0.08119476,[1 1 1 ... 1 1 1],2
Dataset_4,50,5,10,3000,15,25,20,"[[ 14.780139  -10.019026 ]
 [-15.4196615 -16.64183  ]
 [ 35.098515   37.39986  ]
 ...
 [ 45.49807    27.13078  ]
 [ 84.342766   -9.808448 ]
 [-40.893963    4.915746 ]]","['Symptom_Headaches_temples', 'Symptom_Sore_throat', 'Symptom_Dizziness_vertigo', 'Symptom_Dry_cough', 'Grouped_Respiratory_Cardiac', 'Symptom_Merged_temperature_other_temp_issues', 'Symptom_Loss_of_smell', 'Symptom_Acid_reflux', 'Symptom_Sensations_coldness', 'Symptom_Headaches_diffuse', 'Symptom_Sensations_weakness', 'Symptom_Temp_lability', 'Symptom_Pain_burning_chest', 'Symptom_Sleep_other', 'Symptom_Headaches_behind_eyes']",-0.009773496,[0 0 0 ... 0 0 0],2
Dataset_4,50,5,10,3000,15,30,10,"[[ 14.780139  -10.019026 ]
 [-15.4196615 -16.64183  ]
 [ 35.098515   37.39986  ]
 ...
 [ 45.49807    27.13078  ]
 [ 84.342766   -9.808448 ]
 [-40.893963    4.915746 ]]","['Symptom_Headaches_temples', 'Symptom_Sore_throat', 'Symptom_Dizziness_vertigo', 'Symptom_Dry_cough', 'Grouped_Respiratory_Cardiac', 'Symptom_Merged_temperature_other_temp_issues', 'Symptom_Loss_of_smell', 'Symptom_Acid_reflux', 'Symptom_Sensations_coldness', 'Symptom_Headaches_diffuse', 'Symptom_Sensations_weakness', 'Symptom_Temp_lability', 'Symptom_Pain_burning_chest', 'Symptom_Sleep_other', 'Symptom_Headaches_behind_eyes']",0.07233923,[1 1 1 ... 1 1 1],2
Dataset_4,50,5,10,3000,15,30,15,"[[ 14.780139  -10.019026 ]
 [-15.4196615 -16.64183  ]
 [ 35.098515   37.39986  ]
 ...
 [ 45.49807    27.13078  ]
 [ 84.342766   -9.808448 ]
 [-40.893963    4.915746 ]]","['Symptom_Headaches_temples', 'Symptom_Sore_throat', 'Symptom_Dizziness_vertigo', 'Symptom_Dry_cough', 'Grouped_Respiratory_Cardiac', 'Symptom_Merged_temperature_other_temp_issues', 'Symptom_Loss_of_smell', 'Symptom_Acid_reflux', 'Symptom_Sensations_coldness', 'Symptom_Headaches_diffuse', 'Symptom_Sensations_weakness', 'Symptom_Temp_lability', 'Symptom_Pain_burning_chest', 'Symptom_Sleep_other', 'Symptom_Headaches_behind_eyes']",0.08119476,[1 1 1 ... 1 1 1],2
Dataset_4,50,5,10,3000,15,30,20,"[[ 14.780139  -10.019026 ]
 [-15.4196615 -16.64183  ]
 [ 35.098515   37.39986  ]
 ...
 [ 45.49807    27.13078  ]
 [ 84.342766   -9.808448 ]
 [-40.893963    4.915746 ]]","['Symptom_Headaches_temples', 'Symptom_Sore_throat', 'Symptom_Dizziness_vertigo', 'Symptom_Dry_cough', 'Grouped_Respiratory_Cardiac', 'Symptom_Merged_temperature_other_temp_issues', 'Symptom_Loss_of_smell', 'Symptom_Acid_reflux', 'Symptom_Sensations_coldness', 'Symptom_Headaches_diffuse', 'Symptom_Sensations_weakness', 'Symptom_Temp_lability', 'Symptom_Pain_burning_chest', 'Symptom_Sleep_other', 'Symptom_Headaches_behind_eyes']",-0.009773496,[0 0 0 ... 0 0 0],2
Dataset_4,50,5,10,3000,25,15,10,"[[ 18.002495  63.392715]
 [-31.553604  31.413153]
 [ 29.392586   4.089549]
 ...
 [-86.4747   -97.53494 ]
 [ 72.11271   12.304579]
 [-42.866367  63.783367]]","['Symptom_Night_sweats', 'Symptom_Awakened_cannot_breathe', 'Symptom_Extreme_thirst', 'Symptom_Altered_taste', 'Symptom_Joint_pain', 'Symptom_Difficulty_falling_asleep', 'Symptom_Waking_up_in_night', 'Symptom_Chills_flushing_sweats', 'Symptom_Changes_in_voice', 'Symptom_Muscle_aches', 'Symptom_Headaches_temples', 'Symptom_Sore_throat', 'Symptom_Dizziness_vertigo', 'Symptom_Dry_cough', 'Grouped_Respiratory_Cardiac', 'Symptom_Merged_temperature_other_temp_issues', 'Symptom_Loss_of_smell', 'Symptom_Acid_reflux', 'Symptom_Sensations_coldness', 'Symptom_Headaches_diffuse', 'Symptom_Sensations_weakness', 'Symptom_Temp_lability', 'Symptom_Pain_burning_chest', 'Symptom_Sleep_other', 'Symptom_Headaches_behind_eyes']",-0.29498783,[17 42 27 ... -1 30  3],53
Dataset_4,50,5,10,3000,25,15,15,"[[ 18.002495  63.392715]
 [-31.553604  31.413153]
 [ 29.392586   4.089549]
 ...
 [-86.4747   -97.53494 ]
 [ 72.11271   12.304579]
 [-42.866367  63.783367]]","['Symptom_Night_sweats', 'Symptom_Awakened_cannot_breathe', 'Symptom_Extreme_thirst', 'Symptom_Altered_taste', 'Symptom_Joint_pain', 'Symptom_Difficulty_falling_asleep', 'Symptom_Waking_up_in_night', 'Symptom_Chills_flushing_sweats', 'Symptom_Changes_in_voice', 'Symptom_Muscle_aches', 'Symptom_Headaches_temples', 'Symptom_Sore_throat', 'Symptom_Dizziness_vertigo', 'Symptom_Dry_cough', 'Grouped_Respiratory_Cardiac', 'Symptom_Merged_temperature_other_temp_issues', 'Symptom_Loss_of_smell', 'Symptom_Acid_reflux', 'Symptom_Sensations_coldness', 'Symptom_Headaches_diffuse', 'Symptom_Sensations_weakness', 'Symptom_Temp_lability', 'Symptom_Pain_burning_chest', 'Symptom_Sleep_other', 'Symptom_Headaches_behind_eyes']",-0.20732336,[ 3  3  3 ... -1  3 -1],4
Dataset_4,50,5,10,3000,25,15,20,"[[ 18.002495  63.392715]
 [-31.553604  31.413153]
 [ 29.392586   4.089549]
 ...
 [-86.4747   -97.53494 ]
 [ 72.11271   12.304579]
 [-42.866367  63.783367]]","['Symptom_Night_sweats', 'Symptom_Awakened_cannot_breathe', 'Symptom_Extreme_thirst', 'Symptom_Altered_taste', 'Symptom_Joint_pain', 'Symptom_Difficulty_falling_asleep', 'Symptom_Waking_up_in_night', 'Symptom_Chills_flushing_sweats', 'Symptom_Changes_in_voice', 'Symptom_Muscle_aches', 'Symptom_Headaches_temples', 'Symptom_Sore_throat', 'Symptom_Dizziness_vertigo', 'Symptom_Dry_cough', 'Grouped_Respiratory_Cardiac', 'Symptom_Merged_temperature_other_temp_issues', 'Symptom_Loss_of_smell', 'Symptom_Acid_reflux', 'Symptom_Sensations_coldness', 'Symptom_Headaches_diffuse', 'Symptom_Sensations_weakness', 'Symptom_Temp_lability', 'Symptom_Pain_burning_chest', 'Symptom_Sleep_other', 'Symptom_Headaches_behind_eyes']",-0.10359431,[ 2  2  2 ... -1  2 -1],4
Dataset_4,50,5,10,3000,25,20,10,"[[ 18.002495  63.392715]
 [-31.553604  31.413153]
 [ 29.392586   4.089549]
 ...
 [-86.4747   -97.53494 ]
 [ 72.11271   12.304579]
 [-42.866367  63.783367]]","['Symptom_Night_sweats', 'Symptom_Awakened_cannot_breathe', 'Symptom_Extreme_thirst', 'Symptom_Altered_taste', 'Symptom_Joint_pain', 'Symptom_Difficulty_falling_asleep', 'Symptom_Waking_up_in_night', 'Symptom_Chills_flushing_sweats', 'Symptom_Changes_in_voice', 'Symptom_Muscle_aches', 'Symptom_Headaches_temples', 'Symptom_Sore_throat', 'Symptom_Dizziness_vertigo', 'Symptom_Dry_cough', 'Grouped_Respiratory_Cardiac', 'Symptom_Merged_temperature_other_temp_issues', 'Symptom_Loss_of_smell', 'Symptom_Acid_reflux', 'Symptom_Sensations_coldness', 'Symptom_Headaches_diffuse', 'Symptom_Sensations_weakness', 'Symptom_Temp_lability', 'Symptom_Pain_burning_chest', 'Symptom_Sleep_other', 'Symptom_Headaches_behind_eyes']",-0.18740122,[ 4  4  4 ... -1  4  2],5
Dataset_4,50,5,10,3000,25,20,15,"[[ 18.002495  63.392715]
 [-31.553604  31.413153]
 [ 29.392586   4.089549]
 ...
 [-86.4747   -97.53494 ]
 [ 72.11271   12.304579]
 [-42.866367  63.783367]]","['Symptom_Night_sweats', 'Symptom_Awakened_cannot_breathe', 'Symptom_Extreme_thirst', 'Symptom_Altered_taste', 'Symptom_Joint_pain', 'Symptom_Difficulty_falling_asleep', 'Symptom_Waking_up_in_night', 'Symptom_Chills_flushing_sweats', 'Symptom_Changes_in_voice', 'Symptom_Muscle_aches', 'Symptom_Headaches_temples', 'Symptom_Sore_throat', 'Symptom_Dizziness_vertigo', 'Symptom_Dry_cough', 'Grouped_Respiratory_Cardiac', 'Symptom_Merged_temperature_other_temp_issues', 'Symptom_Loss_of_smell', 'Symptom_Acid_reflux', 'Symptom_Sensations_coldness', 'Symptom_Headaches_diffuse', 'Symptom_Sensations_weakness', 'Symptom_Temp_lability', 'Symptom_Pain_burning_chest', 'Symptom_Sleep_other', 'Symptom_Headaches_behind_eyes']",-0.20732336,[ 3  3  3 ... -1  3 -1],4
Dataset_4,50,5,10,3000,25,20,20,"[[ 18.002495  63.392715]
 [-31.553604  31.413153]
 [ 29.392586   4.089549]
 ...
 [-86.4747   -97.53494 ]
 [ 72.11271   12.304579]
 [-42.866367  63.783367]]","['Symptom_Night_sweats', 'Symptom_Awakened_cannot_breathe', 'Symptom_Extreme_thirst', 'Symptom_Altered_taste', 'Symptom_Joint_pain', 'Symptom_Difficulty_falling_asleep', 'Symptom_Waking_up_in_night', 'Symptom_Chills_flushing_sweats', 'Symptom_Changes_in_voice', 'Symptom_Muscle_aches', 'Symptom_Headaches_temples', 'Symptom_Sore_throat', 'Symptom_Dizziness_vertigo', 'Symptom_Dry_cough', 'Grouped_Respiratory_Cardiac', 'Symptom_Merged_temperature_other_temp_issues', 'Symptom_Loss_of_smell', 'Symptom_Acid_reflux', 'Symptom_Sensations_coldness', 'Symptom_Headaches_diffuse', 'Symptom_Sensations_weakness', 'Symptom_Temp_lability', 'Symptom_Pain_burning_chest', 'Symptom_Sleep_other', 'Symptom_Headaches_behind_eyes']",-0.023140153,[ 1  1  1 ... -1  1 -1],2
Dataset_4,50,5,10,3000,25,25,10,"[[ 18.002495  63.392715]
 [-31.553604  31.413153]
 [ 29.392586   4.089549]
 ...
 [-86.4747   -97.53494 ]
 [ 72.11271   12.304579]
 [-42.866367  63.783367]]","['Symptom_Night_sweats', 'Symptom_Awakened_cannot_breathe', 'Symptom_Extreme_thirst', 'Symptom_Altered_taste', 'Symptom_Joint_pain', 'Symptom_Difficulty_falling_asleep', 'Symptom_Waking_up_in_night', 'Symptom_Chills_flushing_sweats', 'Symptom_Changes_in_voice', 'Symptom_Muscle_aches', 'Symptom_Headaches_temples', 'Symptom_Sore_throat', 'Symptom_Dizziness_vertigo', 'Symptom_Dry_cough', 'Grouped_Respiratory_Cardiac', 'Symptom_Merged_temperature_other_temp_issues', 'Symptom_Loss_of_smell', 'Symptom_Acid_reflux', 'Symptom_Sensations_coldness', 'Symptom_Headaches_diffuse', 'Symptom_Sensations_weakness', 'Symptom_Temp_lability', 'Symptom_Pain_burning_chest', 'Symptom_Sleep_other', 'Symptom_Headaches_behind_eyes']",-0.18740122,[ 4  4  4 ... -1  4  2],5
Dataset_4,50,5,10,3000,25,25,15,"[[ 18.002495  63.392715]
 [-31.553604  31.413153]
 [ 29.392586   4.089549]
 ...
 [-86.4747   -97.53494 ]
 [ 72.11271   12.304579]
 [-42.866367  63.783367]]","['Symptom_Night_sweats', 'Symptom_Awakened_cannot_breathe', 'Symptom_Extreme_thirst', 'Symptom_Altered_taste', 'Symptom_Joint_pain', 'Symptom_Difficulty_falling_asleep', 'Symptom_Waking_up_in_night', 'Symptom_Chills_flushing_sweats', 'Symptom_Changes_in_voice', 'Symptom_Muscle_aches', 'Symptom_Headaches_temples', 'Symptom_Sore_throat', 'Symptom_Dizziness_vertigo', 'Symptom_Dry_cough', 'Grouped_Respiratory_Cardiac', 'Symptom_Merged_temperature_other_temp_issues', 'Symptom_Loss_of_smell', 'Symptom_Acid_reflux', 'Symptom_Sensations_coldness', 'Symptom_Headaches_diffuse', 'Symptom_Sensations_weakness', 'Symptom_Temp_lability', 'Symptom_Pain_burning_chest', 'Symptom_Sleep_other', 'Symptom_Headaches_behind_eyes']",-0.17622115,[ 2  2  2 ... -1  2 -1],3
